# t   theta_analytical   theta   omega   theta_errors   omega_errors   energy
0.0000000000e+00  2.0000000000e+00  2.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  2.0000000000e+00
1.0000000000e-02  1.9999000508e+00  1.9999000508e+00  -1.9984675414e-02  1.8742341013e-11  7.4957773981e-09  1.9999998002e+00
2.0000000000e-02  1.9996004133e+00  1.9996004130e+00  -3.9937413294e-02  2.9967006654e-10  5.9909903143e-08  1.9999984042e+00
3.0000000000e-02  1.9991014169e+00  1.9991014154e+00  -5.9856303557e-02  1.5156729205e-09  2.0193008156e-07  1.9999946230e+00
4.0000000000e-02  1.9984034108e+00  1.9984034060e+00  -7.9739466058e-02  4.7846353546e-09  4.7784004638e-07  1.9999872777e+00
5.0000000000e-02  1.9975067630e+00  1.9975067513e+00  -9.9585050553e-02  1.1664567756e-08  9.3135350625e-07  1.9999752019e+00
6.0000000000e-02  1.9964118604e+00  1.9964118363e+00  -1.1939123664e-01  2.4147083222e-08  1.6054501981e-06  1.9999572437e+00
7.0000000000e-02  1.9951191085e+00  1.9951190639e+00  -1.3915623368e-01  4.4649248299e-08  2.5422145008e-06  1.9999322682e+00
8.0000000000e-02  1.9936289308e+00  1.9936288548e+00  -1.5887828069e-01  7.6003835670e-08  3.7826770494e-06  1.9998991594e+00
9.0000000000e-02  1.9919417687e+00  1.9919416472e+00  -1.7855564618e-01  1.2144800832e-07  5.3666597844e-06  1.9998568223e+00
1.0000000000e-01  1.9900580811e+00  1.9900578965e+00  -1.9818662806e-01  1.8461047402e-07  7.3326248533e-06  1.9998041855e+00
1.1000000000e-01  1.9879783443e+00  1.9879780748e+00  -2.1776955341e-01  2.6949714860e-07  9.7175277748e-06  1.9997402022e+00
1.2000000000e-01  1.9857030516e+00  1.9857026711e+00  -2.3730277830e-01  3.8047537698e-07  1.2556675260e-05  1.9996638533e+00
1.3000000000e-01  1.9832327126e+00  1.9832321903e+00  -2.5678468756e-01  5.2225675207e-07  1.5883588068e-05  1.9995741483e+00
1.4000000000e-01  1.9805678536e+00  1.9805671537e+00  -2.7621369456e-01  6.9987859397e-07  1.9729869270e-05  1.9994701277e+00
1.5000000000e-01  1.9777090167e+00  1.9777080980e+00  -2.9558824094e-01  9.1868413765e-07  2.4125078258e-05  1.9993508645e+00
1.6000000000e-01  1.9746567598e+00  1.9746555755e+00  -3.1490679632e-01  1.1843014913e-06  2.9096610842e-05  1.9992154661e+00
1.7000000000e-01  1.9714116563e+00  1.9714101537e+00  -3.3416785800e-01  1.5026214280e-06  3.4669585753e-05  1.9990630757e+00
1.8000000000e-01  1.9679742947e+00  1.9679724149e+00  -3.5336995066e-01  1.8797740740e-06  4.0866737833e-05  1.9988928739e+00
1.9000000000e-01  1.9643452782e+00  1.9643429561e+00  -3.7251162602e-01  2.3221045660e-06  4.7708318214e-05  1.9987040803e+00
2.0000000000e-01  1.9605252247e+00  1.9605223885e+00  -3.9159146248e-01  2.8361477451e-06  5.5212001727e-05  1.9984959547e+00
2.1000000000e-01  1.9565147662e+00  1.9565113376e+00  -4.1060806475e-01  3.4286019608e-06  6.3392801792e-05  1.9982677985e+00
2.2000000000e-01  1.9523145489e+00  1.9523104426e+00  -4.2956006349e-01  4.1063020642e-06  7.2262993005e-05  1.9980189562e+00
2.3000000000e-01  1.9479252324e+00  1.9479203562e+00  -4.4844611486e-01  4.8761916651e-06  8.1832041619e-05  1.9977488160e+00
2.4000000000e-01  1.9433474898e+00  1.9433417445e+00  -4.6726490018e-01  5.7452947351e-06  9.2106544110e-05  1.9974568114e+00
2.5000000000e-01  1.9385820074e+00  1.9385752867e+00  -4.8601512545e-01  6.7206866357e-06  1.0309017397e-04  1.9971424222e+00
2.6000000000e-01  1.9336294842e+00  1.9336216748e+00  -5.0469552092e-01  7.8094646587e-06  1.1478363685e-04  1.9968051750e+00
2.7000000000e-01  1.9284906319e+00  1.9284816132e+00  -5.2330484063e-01  9.0187181587e-06  1.2718463425e-04  1.9964446444e+00
2.8000000000e-01  1.9231661744e+00  1.9231558189e+00  -5.4184186200e-01  1.0355498364e-05  1.4028783570e-04  1.9960604537e+00
2.9000000000e-01  1.9176568478e+00  1.9176450210e+00  -5.6030538526e-01  1.1826787955e-05  1.5408485967e-04  1.9956522756e+00
3.0000000000e-01  1.9119633996e+00  1.9119499602e+00  -5.7869423305e-01  1.3439470496e-05  1.6856426311e-04  1.9952198328e+00
3.1000000000e-01  1.9060865894e+00  1.9060713891e+00  -5.9700724989e-01  1.5200299802e-05  1.8371153976e-04  1.9947628983e+00
3.2000000000e-01  1.9000271876e+00  1.9000100717e+00  -6.1524330166e-01  1.7115869333e-05  1.9950912717e-04  1.9942812964e+00
3.3000000000e-01  1.8937859759e+00  1.8937667833e+00  -6.3340127510e-01  1.9192581707e-05  2.1593642245e-04  1.9937749024e+00
3.4000000000e-01  1.8873637467e+00  1.8873423101e+00  -6.5148007730e-01  2.1436618410e-05  2.3296980668e-04  1.9932436433e+00
3.5000000000e-01  1.8807613032e+00  1.8807374492e+00  -6.6947863515e-01  2.3853909791e-05  2.5058267794e-04  1.9926874980e+00
3.6000000000e-01  1.8739794585e+00  1.8739530084e+00  -6.8739589481e-01  2.6450105436e-05  2.6874549287e-04  1.9921064970e+00
3.7000000000e-01  1.8670190363e+00  1.8669898058e+00  -7.0523082116e-01  2.9230544994e-05  2.8742581671e-04  1.9915007230e+00
3.8000000000e-01  1.8598808701e+00  1.8598486698e+00  -7.2298239727e-01  3.2200229549e-05  3.0658838160e-04  1.9908703107e+00
3.9000000000e-01  1.8525658028e+00  1.8525304390e+00  -7.4064962382e-01  3.5363793615e-05  3.2619515308e-04  1.9902154464e+00
4.0000000000e-01  1.8450746873e+00  1.8450359618e+00  -7.5823151854e-01  3.8725477834e-05  3.4620540461e-04  1.9895363680e+00
4.1000000000e-01  1.8374083854e+00  1.8373660963e+00  -7.7572711568e-01  4.2289102467e-05  3.6657579992e-04  1.9888333649e+00
4.2000000000e-01  1.8295677683e+00  1.8295217103e+00  -7.9313546540e-01  4.6058041728e-05  3.8726048298e-04  1.9881067775e+00
4.3000000000e-01  1.8215537161e+00  1.8215036809e+00  -8.1045563324e-01  5.0035199082e-05  4.0821117543e-04  1.9873569966e+00
4.4000000000e-01  1.8133671176e+00  1.8133128946e+00  -8.2768669948e-01  5.4222983527e-05  4.2937728115e-04  1.9865844632e+00
4.5000000000e-01  1.8050088703e+00  1.8049502470e+00  -8.4482775865e-01  5.8623286974e-05  4.5070599776e-04  1.9857896679e+00
4.6000000000e-01  1.7964798799e+00  1.7964166425e+00  -8.6187791888e-01  6.3237462769e-05  4.7214243487e-04  1.9849731502e+00
4.7000000000e-01  1.7877810608e+00  1.7877129945e+00  -8.7883630137e-01  6.8066305431e-05  4.9362973862e-04  1.9841354977e+00
4.8000000000e-01  1.7789133353e+00  1.7788402253e+00  -8.9570203978e-01  7.3110031664e-05  5.1510922234e-04  1.9832773455e+00
4.9000000000e-01  1.7698776337e+00  1.7697992654e+00  -9.1247427965e-01  7.8368262708e-05  5.3652050300e-04  1.9823993754e+00
5.0000000000e-01  1.7606748941e+00  1.7605910541e+00  -9.2915217784e-01  8.3840008080e-05  5.5780164313e-04  1.9815023148e+00
5.1000000000e-01  1.7513060627e+00  1.7512165391e+00  -9.4573490195e-01  8.9523650759e-05  5.7888929775e-04  1.9805869358e+00
5.2000000000e-01  1.7417720930e+00  1.7416766761e+00  -9.6222162971e-01  9.5416933870e-05  5.9971886622e-04  1.9796540544e+00
5.3000000000e-01  1.7320739461e+00  1.7319724292e+00  -9.7861154843e-01  1.0151694890e-04  6.2022464837e-04  1.9787045291e+00
5.4000000000e-01  1.7222125906e+00  1.7221047705e+00  -9.9490385444e-01  1.0782012550e-04  6.4034000468e-04  1.9777392601e+00
5.5000000000e-01  1.7121890023e+00  1.7120746801e+00  -1.0110977525e+00  1.1432222293e-04  6.5999752017e-04  1.9767591877e+00
5.6000000000e-01  1.7020041644e+00  1.7018831461e+00  -1.0271924551e+00  1.2101832308e-04  6.7912917151e-04  1.9757652914e+00
5.7000000000e-01  1.6916590671e+00  1.6915311643e+00  -1.0431871823e+00  1.2790282530e-04  6.9766649698e-04  1.9747585886e+00
5.8000000000e-01  1.6811547077e+00  1.6810197383e+00  -1.0590811607e+00  1.3496944285e-04  7.1554076892e-04  1.9737401327e+00
5.9000000000e-01  1.6704920906e+00  1.6703498794e+00  -1.0748736230e+00  1.4221120109e-04  7.3268316827e-04  1.9727110126e+00
6.0000000000e-01  1.6596722272e+00  1.6595226067e+00  -1.0905638076e+00  1.4962043749e-04  7.4902496063e-04  1.9716723504e+00
6.1000000000e-01  1.6486961355e+00  1.6485389467e+00  -1.1061509581e+00  1.5718880333e-04  7.6449767371e-04  1.9706253006e+00
6.2000000000e-01  1.6375648408e+00  1.6373999335e+00  -1.1216343225e+00  1.6490726720e-04  7.7903327543e-04  1.9695710479e+00
6.3000000000e-01  1.6262793749e+00  1.6261066087e+00  -1.1370131527e+00  1.7276612033e-04  7.9256435248e-04  1.9685108062e+00
6.4000000000e-01  1.6148407764e+00  1.6146600214e+00  -1.1522867042e+00  1.8075498367e-04  8.0502428884e-04  1.9674458167e+00
6.5000000000e-01  1.6032500909e+00  1.6030612281e+00  -1.1674542353e+00  1.8886281671e-04  8.1634744378e-04  1.9663773462e+00
6.6000000000e-01  1.5915083705e+00  1.5913112926e+00  -1.1825150068e+00  1.9707792817e-04  8.2646932899e-04  1.9653066856e+00
6.7000000000e-01  1.5796166742e+00  1.5794112862e+00  -1.1974682814e+00  2.0538798836e-04  8.3532678441e-04  1.9642351481e+00
6.8000000000e-01  1.5675760678e+00  1.5673622877e+00  -1.2123133232e+00  2.1378004338e-04  8.4285815230e-04  1.9631640672e+00
6.9000000000e-01  1.5553876235e+00  1.5551653830e+00  -1.2270493969e+00  2.2224053096e-04  8.4900344916e-04  1.9620947955e+00
7.0000000000e-01  1.5430524208e+00  1.5428216655e+00  -1.2416757681e+00  2.3075529810e-04  8.5370453508e-04  1.9610287022e+00
7.1000000000e-01  1.5305715454e+00  1.5303322358e+00  -1.2561917018e+00  2.3930962029e-04  8.5690528012e-04  1.9599671718e+00
7.2000000000e-01  1.5179460902e+00  1.5176982020e+00  -1.2705964628e+00  2.4788822245e-04  8.5855172731e-04  1.9589116019e+00
7.3000000000e-01  1.5051771548e+00  1.5049206795e+00  -1.2848893148e+00  2.5647530148e-04  8.5859225189e-04  1.9578634015e+00
7.4000000000e-01  1.4922658457e+00  1.4920007912e+00  -1.2990695199e+00  2.6505455033e-04  8.5697771637e-04  1.9568239892e+00
7.5000000000e-01  1.4792132763e+00  1.4789396671e+00  -1.3131363382e+00  2.7360918363e-04  8.5366162104e-04  1.9557947909e+00
7.6000000000e-01  1.4660205668e+00  1.4657384449e+00  -1.3270890278e+00  2.8212196484e-04  8.4860024960e-04  1.9547772382e+00
7.7000000000e-01  1.4526888447e+00  1.4523982695e+00  -1.3409268436e+00  2.9057523472e-04  8.4175280955e-04  1.9537727665e+00
7.8000000000e-01  1.4392192443e+00  1.4389202934e+00  -1.3546490375e+00  2.9895094133e-04  8.3308156686e-04  1.9527828128e+00
7.9000000000e-01  1.4256129073e+00  1.4253056766e+00  -1.3682548578e+00  3.0723067120e-04  8.2255197478e-04  1.9518088139e+00
8.0000000000e-01  1.4118709823e+00  1.4115555867e+00  -1.3817435487e+00  3.1539568183e-04  8.1013279634e-04  1.9508522043e+00
8.1000000000e-01  1.3979946255e+00  1.3976711986e+00  -1.3951143499e+00  3.2342693540e-04  7.9579622027e-04  1.9499144143e+00
8.2000000000e-01  1.3839850003e+00  1.3836536952e+00  -1.4083664965e+00  3.3130513358e-04  7.7951796995e-04  1.9489968684e+00
8.3000000000e-01  1.3698432775e+00  1.3695042668e+00  -1.4214992185e+00  3.3901075334e-04  7.6127740533e-04  1.9481009824e+00
8.4000000000e-01  1.3555706356e+00  1.3552241115e+00  -1.4345117402e+00  3.4652408385e-04  7.4105761726e-04  1.9472281626e+00
8.5000000000e-01  1.3411682605e+00  1.3408144352e+00  -1.4474032803e+00  3.5382526420e-04  7.1884551424e-04  1.9463798027e+00
8.6000000000e-01  1.3266373461e+00  1.3262764518e+00  -1.4601730511e+00  3.6089432200e-04  6.9463190113e-04  1.9455572828e+00
8.7000000000e-01  1.3119790940e+00  1.3116113828e+00  -1.4728202587e+00  3.6771121265e-04  6.6841154977e-04  1.9447619669e+00
8.8000000000e-01  1.2971947137e+00  1.2968204578e+00  -1.4853441023e+00  3.7425585941e-04  6.4018326125e-04  1.9439952010e+00
8.9000000000e-01  1.2822854228e+00  1.2819049146e+00  -1.4977437740e+00  3.8050819391e-04  6.0994991957e-04  1.9432583113e+00
9.0000000000e-01  1.2672524471e+00  1.2668659990e+00  -1.5100184587e+00  3.8644819720e-04  5.7771853662e-04  1.9425526024e+00
9.1000000000e-01  1.2520970207e+00  1.2517049648e+00  -1.5221673336e+00  3.9205594129e-04  5.4350028831e-04  1.9418793551e+00
9.2000000000e-01  1.2368203860e+00  1.2364230744e+00  -1.5341895681e+00  3.9731163084e-04  5.0731054170e-04  1.9412398249e+00
9.3000000000e-01  1.2214237940e+00  1.2210215984e+00  -1.5460843236e+00  4.0219564525e-04  4.6916887297e-04  1.9406352398e+00
9.4000000000e-01  1.2059085043e+00  1.2055018157e+00  -1.5578507532e+00  4.0668858074e-04  4.2909907625e-04  1.9400667985e+00
9.5000000000e-01  1.1902757852e+00  1.1898650139e+00  -1.5694880015e+00  4.1077129258e-04  3.8712916318e-04  1.9395356691e+00
9.6000000000e-01  1.1745269141e+00  1.1741124891e+00  -1.5809952043e+00  4.1442493722e-04  3.4329135306e-04  1.9390429865e+00
9.7000000000e-01  1.1586631772e+00  1.1582455462e+00  -1.5923714886e+00  4.1763101422e-04  2.9762205377e-04  1.9385898516e+00
9.8000000000e-01  1.1426858701e+00  1.1422654987e+00  -1.6036159727e+00  4.2037140810e-04  2.5016183320e-04  1.9381773287e+00
9.9000000000e-01  1.1265962975e+00  1.1261736691e+00  -1.6147277653e+00  4.2262842966e-04  2.0095538138e-04  1.9378064444e+00
1.0000000000e+00  1.1103957736e+00  1.1099713887e+00  -1.6257059660e+00  4.2438485706e-04  1.5005146330e-04  1.9374781858e+00
1.0100000000e+00  1.0940856221e+00  1.0936599981e+00  -1.6365496651e+00  4.2562397621e-04  9.7502862335e-05  1.9371934989e+00
1.0200000000e+00  1.0776671764e+00  1.0772408468e+00  -1.6472579433e+00  4.2632962072e-04  4.3366314593e-05  1.9369532869e+00
1.0300000000e+00  1.0611417799e+00  1.0607152937e+00  -1.6578298718e+00  4.2648621097e-04  1.2297565961e-05  1.9367584091e+00
1.0400000000e+00  1.0445107858e+00  1.0440847070e+00  -1.6682645122e+00  4.2607879257e-04  6.9424371357e-05  1.9366096790e+00
1.0500000000e+00  1.0277755573e+00  1.0273504643e+00  -1.6785609162e+00  4.2509307376e-04  1.2794599237e-04  1.9365078629e+00
1.0600000000e+00  1.0109374681e+00  1.0105139527e+00  -1.6887181261e+00  4.2351546198e-04  1.8779071998e-04  1.9364536789e+00
1.0700000000e+00  9.9399790204e-01  9.9357656894e-01  -1.6987351742e+00  4.2133309929e-04  2.4888335547e-04  1.9364477953e+00
1.0800000000e+00  9.7695825353e-01  9.7653971963e-01  -1.7086110834e+00  4.1853389672e-04  3.1114532876e-04  1.9364908292e+00
1.0900000000e+00  9.5981992760e-01  9.5940482103e-01  -1.7183448666e+00  4.1510656729e-04  3.7449482508e-04  1.9365833456e+00
1.1000000000e+00  9.4258434003e-01  9.4217329937e-01  -1.7279355273e+00  4.1104065789e-04  4.3884691943e-04  1.9367258562e+00
1.1100000000e+00  9.2525291749e-01  9.2484659091e-01  -1.7373820592e+00  4.0632657958e-04  5.0411371883e-04  1.9369188181e+00
1.1200000000e+00  9.0782709764e-01  9.0742614200e-01  -1.7466834465e+00  4.0095563657e-04  5.7020451195e-04  1.9371626328e+00
1.1300000000e+00  8.9030832927e-01  8.8991340921e-01  -1.7558386642e+00  3.9492005366e-04  6.3702592587e-04  1.9374576453e+00
1.1400000000e+00  8.7269807240e-01  8.7230985940e-01  -1.7648466778e+00  3.8821300196e-04  7.0448208977e-04  1.9378041435e+00
1.1500000000e+00  8.5499779844e-01  8.5461696981e-01  -1.7737064436e+00  3.8082862312e-04  7.7247480500e-04  1.9382023566e+00
1.1600000000e+00  8.3720899024e-01  8.3683622819e-01  -1.7824169090e+00  3.7276205164e-04  8.4090372152e-04  1.9386524552e+00
1.1700000000e+00  8.1933314227e-01  8.1896913284e-01  -1.7909770124e+00  3.6400943555e-04  9.0966652003e-04  1.9391545497e+00
1.1800000000e+00  8.0137176067e-01  8.0101719272e-01  -1.7993856835e+00  3.5456795513e-04  9.7865909969e-04  1.9397086906e+00
1.1900000000e+00  7.8332636338e-01  7.8298192754e-01  -1.8076418437e+00  3.4443583976e-04  1.0477757709e-03  1.9403148670e+00
1.2000000000e+00  7.6519848022e-01  7.6486486784e-01  -1.8157444061e+00  3.3361238287e-04  1.1169094528e-03  1.9409730071e+00
1.2100000000e+00  7.4698965301e-01  7.4666755506e-01  -1.8236922756e+00  3.2209795480e-04  1.1859518752e-03  1.9416829769e+00
1.2200000000e+00  7.2870143566e-01  7.2839154164e-01  -1.8314843495e+00  3.0989401366e-04  1.2547937841e-03  1.9424445802e+00
1.2300000000e+00  7.1033539420e-01  7.1003839109e-01  -1.8391195177e+00  2.9700311419e-04  1.3233251511e-03  1.9432575586e+00
1.2400000000e+00  6.9189310695e-01  6.9160967803e-01  -1.8465966628e+00  2.8342891438e-04  1.3914353854e-03  1.9441215909e+00
1.2500000000e+00  6.7337616450e-01  6.7310698832e-01  -1.8539146607e+00  2.6917618004e-04  1.4590135488e-03  1.9450362934e+00
1.2600000000e+00  6.5478616986e-01  6.5453191908e-01  -1.8610723806e+00  2.5425078721e-04  1.5259485729e-03  1.9460012194e+00
1.2700000000e+00  6.3612473848e-01  6.3588607876e-01  -1.8680686857e+00  2.3865972235e-04  1.5921294771e-03  1.9470158598e+00
1.2800000000e+00  6.1739349830e-01  6.1717108722e-01  -1.8749024334e+00  2.2241108037e-04  1.6574455890e-03  1.9480796429e+00
1.2900000000e+00  5.9859408983e-01  5.9838857577e-01  -1.8815724757e+00  2.0551406044e-04  1.7217867648e-03  1.9491919345e+00
1.3000000000e+00  5.7972816619e-01  5.7954018723e-01  -1.8880776597e+00  1.8797895961e-04  1.7850436101e-03  1.9503520389e+00
1.3100000000e+00  5.6079739313e-01  5.6062757596e-01  -1.8944168280e+00  1.6981716422e-04  1.8471077006e-03  1.9515591985e+00
1.3200000000e+00  5.4180344907e-01  5.4165240793e-01  -1.9005888189e+00  1.5104113906e-04  1.9078718020e-03  1.9528125947e+00
1.3300000000e+00  5.2274802514e-01  5.2261636073e-01  -1.9065924673e+00  1.3166441441e-04  1.9672300885e-03  1.9541113485e+00
1.3400000000e+00  5.0363282519e-01  5.0352112362e-01  -1.9124266052e+00  1.1170157087e-04  2.0250783600e-03  1.9554545210e+00
1.3500000000e+00  4.8445956578e-01  4.8436839756e-01  -1.9180900615e+00  9.1168222019e-05  2.0813142571e-03  1.9568411143e+00
1.3600000000e+00  4.6522997623e-01  4.6515989524e-01  -1.9235816635e+00  7.0080994920e-05  2.1358374730e-03  1.9582700722e+00
1.3700000000e+00  4.4594579856e-01  4.4589734105e-01  -1.9289002369e+00  4.8457508588e-05  2.1885499625e-03  1.9597402813e+00
1.3800000000e+00  4.2660878753e-01  4.2658247118e-01  -1.9340446062e+00  2.6316350314e-05  2.2393561479e-03  1.9612505718e+00
1.3900000000e+00  4.0722071058e-01  4.0721703353e-01  -1.9390135959e+00  3.6770499934e-06  2.2881631199e-03  1.9627997187e+00
1.4000000000e+00  3.8778334783e-01  3.8780278778e-01  -1.9438060305e+00  1.9439947552e-05  2.3348808345e-03  1.9643864432e+00
1.4100000000e+00  3.6829849204e-01  3.6834150535e-01  -1.9484207354e+00  4.3013312189e-05  2.3794223050e-03  1.9660094134e+00
1.4200000000e+00  3.4876794855e-01  3.4883496941e-01  -1.9528565377e+00  6.7020859981e-05  2.4217037883e-03  1.9676672464e+00
1.4300000000e+00  3.2919353526e-01  3.2928497484e-01  -1.9571122665e+00  9.1439586532e-05  2.4616449648e-03  1.9693585092e+00
1.4400000000e+00  3.0957708252e-01  3.0969332822e-01  -1.9611867538e+00  1.1624570210e-04  2.4991691133e-03  1.9710817204e+00
1.4500000000e+00  2.8992043312e-01  2.9006184779e-01  -1.9650788350e+00  1.4141466842e-04  2.5342032779e-03  1.9728353517e+00
1.4600000000e+00  2.7022544217e-01  2.7039236341e-01  -1.9687873500e+00  1.6692123715e-04  2.5666784280e-03  1.9746178298e+00
1.4700000000e+00  2.5049397704e-01  2.5068671653e-01  -1.9723111434e+00  1.9273948995e-04  2.5965296114e-03  1.9764275381e+00
1.4800000000e+00  2.3072791723e-01  2.3094676011e-01  -1.9756490657e+00  2.1884287991e-04  2.6236960986e-03  1.9782628184e+00
1.4900000000e+00  2.1092915432e-01  2.1117435859e-01  -1.9787999738e+00  2.4520427454e-04  2.6481215195e-03  1.9801219729e+00
1.5000000000e+00  1.9109959180e-01  1.9137138780e-01  -1.9817627317e+00  2.7179599996e-04  2.6697539909e-03  1.9820032664e+00
1.5100000000e+00  1.7124114500e-01  1.7153973489e-01  -1.9845362116e+00  2.9858988641e-04  2.6885462354e-03  1.9839049279e+00
1.5200000000e+00  1.5135574092e-01  1.5168129823e-01  -1.9871192944e+00  3.2555731483e-04  2.7044556912e-03  1.9858251532e+00
1.5300000000e+00  1.3144531809e-01  1.3179798736e-01  -1.9895108706e+00  3.5266926457e-04  2.7174446116e-03  1.9877621069e+00
1.5400000000e+00  1.1151182648e-01  1.1189172284e-01  -1.9917098413e+00  3.7989636192e-04  2.7274801554e-03  1.9897139247e+00
1.5500000000e+00  9.1557227248e-02  9.1964436177e-02  -1.9937151186e+00  4.0720892967e-04  2.7345344667e-03  1.9916787158e+00
1.5600000000e+00  7.1583492660e-02  7.2018069698e-02  -1.9955256269e+00  4.3457703725e-04  2.7385847453e-03  1.9936545650e+00
1.5700000000e+00  5.1592605861e-02  5.2054576413e-02  -1.9971403036e+00  4.6197055161e-04  2.7396133049e-03  1.9956395357e+00
1.5800000000e+00  3.1586560706e-02  3.2075919895e-02  -1.9985580999e+00  4.8935918863e-04  2.7376076227e-03  1.9976316717e+00
1.5900000000e+00  1.1567361566e-02  1.2084074131e-02  -1.9997779817e+00  5.1671256493e-04  2.7325603760e-03  1.9996290005e+00
1.6000000000e+00  -8.4629768781e-03  -7.9189766280e-03  -2.0007989306e+00  5.4400025004e-04  2.7244694700e-03  2.0016295354e+00
1.6100000000e+00  -2.8502429848e-02  -2.7931238029e-02  -2.0016199445e+00  5.7119181871e-04  2.7133380526e-03  2.0036312782e+00
1.6200000000e+00  -4.8548962688e-02  -4.7950705785e-02  -2.0022400390e+00  5.9825690345e-04  2.6991745190e-03  2.0056322220e+00
1.6300000000e+00  -6.8600531101e-02  -6.7975365855e-02  -2.0026582478e+00  6.2516524691e-04  2.6819925052e-03  2.0076303540e+00
1.6400000000e+00  -8.8655081384e-02  -8.8003194630e-02  -2.0028736240e+00  6.5188675424e-04  2.6618108699e-03  2.0096236580e+00
1.6500000000e+00  -1.0871055068e-01  -1.0803215913e-01  -2.0028852407e+00  6.7839154517e-04  2.6386536647e-03  2.0116101174e+00
1.6600000000e+00  -1.2876486723e-01  -1.2806021722e-01  -2.0026921922e+00  7.0465000575e-04  2.6125500942e-03  2.0135877179e+00
1.6700000000e+00  -1.4881595065e-01  -1.4808531781e-01  -2.0022935947e+00  7.3063283963e-04  2.5835344641e-03  2.0155544504e+00
1.6800000000e+00  -1.6886171220e-01  -1.6810540108e-01  -2.0016885876e+00  7.5631111876e-04  2.5516461181e-03  2.0175083138e+00
1.6900000000e+00  -1.8890005507e-01  -1.8811839874e-01  -2.0008763338e+00  7.8165633342e-04  2.5169293643e-03  2.0194473176e+00
1.7000000000e+00  -2.0892887467e-01  -2.0812223423e-01  -1.9998560214e+00  8.0664044145e-04  2.4794333905e-03  2.0213694854e+00
1.7100000000e+00  -2.2894605893e-01  -2.2811482301e-01  -1.9986268640e+00  8.3123591655e-04  2.4392121689e-03  2.0232728569e+00
1.7200000000e+00  -2.4894948862e-01  -2.4809407282e-01  -1.9971881018e+00  8.5541579566e-04  2.3963243497e-03  2.0251554915e+00
1.7300000000e+00  -2.6893703765e-01  -2.6805788392e-01  -1.9955390030e+00  8.7915372510e-04  2.3508331456e-03  2.0270154709e+00
1.7400000000e+00  -2.8890657342e-01  -2.8800414941e-01  -1.9936788640e+00  9.0242400564e-04  2.3028062048e-03  2.0288509014e+00
1.7500000000e+00  -3.0885595712e-01  -3.0793075549e-01  -1.9916070108e+00  9.2520163611e-04  2.2523154751e-03  2.0306599177e+00
1.7600000000e+00  -3.2878304412e-01  -3.2783558176e-01  -1.9893227996e+00  9.4746235574e-04  2.1994370584e-03  2.0324406849e+00
1.7700000000e+00  -3.4868568426e-01  -3.4771650158e-01  -1.9868256183e+00  9.6918268490e-04  2.1442510556e-03  2.0341914015e+00
1.7800000000e+00  -3.6856172226e-01  -3.6757138229e-01  -1.9841148867e+00  9.9033996428e-04  2.0868414029e-03  2.0359103023e+00
1.7900000000e+00  -3.8840899804e-01  -3.8739808565e-01  -1.9811900576e+00  1.0109123924e-03  2.0272956999e-03  2.0375956605e+00
1.8000000000e+00  -4.0822534713e-01  -4.0719446807e-01  -1.9780506181e+00  1.0308790613e-03  1.9657050285e-03  2.0392457914e+00
1.8100000000e+00  -4.2800860103e-01  -4.2695838104e-01  -1.9746960901e+00  1.0502199907e-03  1.9021637655e-03  2.0408590536e+00
1.8200000000e+00  -4.4775658759e-01  -4.4668767143e-01  -1.9711260310e+00  1.0689161593e-03  1.8367693868e-03  2.0424338529e+00
1.8300000000e+00  -4.6746713141e-01  -4.6638018187e-01  -1.9673400350e+00  1.0869495356e-03  1.7696222652e-03  2.0439686438e+00
1.8400000000e+00  -4.8713805422e-01  -4.8603375111e-01  -1.9633377338e+00  1.1043031054e-03  1.7008254621e-03  2.0454619322e+00
1.8500000000e+00  -5.0676717532e-01  -5.0564621442e-01  -1.9591187972e+00  1.1209608975e-03  1.6304845123e-03  2.0469122779e+00
1.8600000000e+00  -5.2635231197e-01  -5.2521540396e-01  -1.9546829342e+00  1.1369080075e-03  1.5587072047e-03  2.0483182968e+00
1.8700000000e+00  -5.4589127980e-01  -5.4473914918e-01  -1.9500298934e+00  1.1521306195e-03  1.4856033571e-03  2.0496786629e+00
1.8800000000e+00  -5.6538189322e-01  -5.6421527720e-01  -1.9451594644e+00  1.1666160248e-03  1.4112845870e-03  2.0509921105e+00
1.8900000000e+00  -5.8482196591e-01  -5.8364161327e-01  -1.9400714780e+00  1.1803526387e-03  1.3358640789e-03  2.0522574363e+00
1.9000000000e+00  -6.0420931116e-01  -6.0301598114e-01  -1.9347658072e+00  1.1933300155e-03  1.2594563478e-03  2.0534735011e+00
1.9100000000e+00  -6.2354174237e-01  -6.2233620351e-01  -1.9292423678e+00  1.2055388602e-03  1.1821770001e-03  2.0546392320e+00
1.9200000000e+00  -6.4281707350e-01  -6.4160010246e-01  -1.9235011192e+00  1.2169710382e-03  1.1041424928e-03  2.0557536235e+00
1.9300000000e+00  -6.6203311946e-01  -6.6080549987e-01  -1.9175420650e+00  1.2276195830e-03  1.0254698907e-03  2.0568157398e+00
1.9400000000e+00  -6.8118769660e-01  -6.7995021790e-01  -1.9113652535e+00  1.2374787005e-03  9.4627662275e-04  2.0578247156e+00
