# t   theta_analytical   theta   omega   theta_errors   omega_errors   energy
1.9600000000e-01  1.2119348107e-01  1.2161747711e-01  -9.5685688355e-01  4.2399603194e-04  2.7278791236e-03  5.3024709709e-01
1.9700000000e-01  1.2023397510e-01  1.2066069648e-01  -9.5670286057e-01  4.2672137651e-04  2.7227952827e-03  5.2896549625e-01
1.9800000000e-01  1.1927463282e-01  1.1970407442e-01  -9.5653974258e-01  4.2944159325e-04  2.7176236724e-03  5.2768432017e-01
1.9900000000e-01  1.1831546342e-01  1.1874762002e-01  -9.5636754282e-01  4.3215659502e-04  2.7123655533e-03  5.2640359315e-01
2.0000000000e-01  1.1735647606e-01  1.1779134235e-01  -9.5618627459e-01  4.3486629593e-04  2.7070221766e-03  5.2512333938e-01
2.0100000000e-01  1.1639767988e-01  1.1683525049e-01  -9.5599595131e-01  4.3757061136e-04  2.7015947841e-03  5.2384358306e-01
2.0200000000e-01  1.1543908401e-01  1.1587935347e-01  -9.5579658642e-01  4.4026945791e-04  2.6960846083e-03  5.2256434829e-01
2.0300000000e-01  1.1448069757e-01  1.1492366032e-01  -9.5558819350e-01  4.4296275339e-04  2.6904928721e-03  5.2128565915e-01
2.0400000000e-01  1.1352252967e-01  1.1396818008e-01  -9.5537078617e-01  4.4565041687e-04  2.6848207890e-03  5.2000753966e-01
2.0500000000e-01  1.1256458938e-01  1.1301292175e-01  -9.5514437813e-01  4.4833236859e-04  2.6790695630e-03  5.1873001378e-01
2.0600000000e-01  1.1160688579e-01  1.1205789432e-01  -9.5490898316e-01  4.5100853001e-04  2.6732403885e-03  5.1745310543e-01
2.0700000000e-01  1.1064942795e-01  1.1110310678e-01  -9.5466461514e-01  4.5367882378e-04  2.6673344504e-03  5.1617683846e-01
2.0800000000e-01  1.0969222490e-01  1.1014856808e-01  -9.5441128799e-01  4.5634317372e-04  2.6613529240e-03  5.1490123668e-01
2.0900000000e-01  1.0873528568e-01  1.0919428718e-01  -9.5414901574e-01  4.5900150482e-04  2.6552969749e-03  5.1362632383e-01
2.1000000000e-01  1.0777861928e-01  1.0824027302e-01  -9.5387781248e-01  4.6165374325e-04  2.6491677591e-03  5.1235212360e-01
2.1100000000e-01  1.0682223471e-01  1.0728653453e-01  -9.5359769238e-01  4.6429981630e-04  2.6429664231e-03  5.1107865963e-01
2.1200000000e-01  1.0586614095e-01  1.0633308061e-01  -9.5330866968e-01  4.6693965243e-04  2.6366941035e-03  5.0980595548e-01
2.1300000000e-01  1.0491034697e-01  1.0537992015e-01  -9.5301075870e-01  4.6957318122e-04  2.6303519274e-03  5.0853403468e-01
2.1400000000e-01  1.0395486171e-01  1.0442706205e-01  -9.5270397385e-01  4.7220033337e-04  2.6239410119e-03  5.0726292067e-01
2.1500000000e-01  1.0299969412e-01  1.0347451516e-01  -9.5238832959e-01  4.7482104070e-04  2.6174624647e-03  5.0599263686e-01
2.1600000000e-01  1.0204485310e-01  1.0252228834e-01  -9.5206384048e-01  4.7743523612e-04  2.6109173835e-03  5.0472320656e-01
2.1700000000e-01  1.0109034757e-01  1.0157039042e-01  -9.5173052115e-01  4.8004285365e-04  2.6043068563e-03  5.0345465304e-01
2.1800000000e-01  1.0013618640e-01  1.0061883023e-01  -9.5138838628e-01  4.8264382838e-04  2.5976319615e-03  5.0218699952e-01
2.1900000000e-01  9.9182378485e-02  9.9667616582e-02  -9.5103745065e-01  4.8523809648e-04  2.5908937673e-03  5.0092026913e-01
2.2000000000e-01  9.8228932665e-02  9.8716758260e-02  -9.5067772912e-01  4.8782559517e-04  2.5840933325e-03  4.9965448495e-01
2.2100000000e-01  9.7275857784e-02  9.7766264047e-02  -9.5030923661e-01  4.9040626274e-04  2.5772317059e-03  4.9838966999e-01
2.2200000000e-01  9.6323162667e-02  9.6816142706e-02  -9.4993198810e-01  4.9298003853e-04  2.5703099264e-03  4.9712584718e-01
2.2300000000e-01  9.5370856122e-02  9.5866402984e-02  -9.4954599868e-01  4.9554686289e-04  2.5633290231e-03  4.9586303941e-01
2.2400000000e-01  9.4418946940e-02  9.4917053617e-02  -9.4915128349e-01  4.9810667721e-04  2.5562900153e-03  4.9460126948e-01
2.2500000000e-01  9.3467443897e-02  9.3968103321e-02  -9.4874785775e-01  5.0065942389e-04  2.5491939125e-03  4.9334056013e-01
2.2600000000e-01  9.2516355753e-02  9.3019560800e-02  -9.4833573674e-01  5.0320504634e-04  2.5420417141e-03  4.9208093403e-01
2.2700000000e-01  9.1565691252e-02  9.2071434741e-02  -9.4791493583e-01  5.0574348895e-04  2.5348344099e-03  4.9082241378e-01
2.2800000000e-01  9.0615459119e-02  9.1123733816e-02  -9.4748547046e-01  5.0827469711e-04  2.5275729796e-03  4.8956502190e-01
2.2900000000e-01  8.9665668066e-02  9.0176466683e-02  -9.4704735614e-01  5.1079861719e-04  2.5202583932e-03  4.8830878085e-01
2.3000000000e-01  8.8716326785e-02  8.9229641982e-02  -9.4660060844e-01  5.1331519650e-04  2.5128916106e-03  4.8705371300e-01
2.3100000000e-01  8.7767443955e-02  8.8283268339e-02  -9.4614524302e-01  5.1582438333e-04  2.5054735820e-03  4.8579984068e-01
2.3200000000e-01  8.6819028236e-02  8.7337354363e-02  -9.4568127561e-01  5.1832612690e-04  2.4980052476e-03  4.8454718610e-01
2.3300000000e-01  8.5871088272e-02  8.6391908649e-02  -9.4520872200e-01  5.2082037736e-04  2.4904875377e-03  4.8329577144e-01
2.3400000000e-01  8.4923632690e-02  8.5446939776e-02  -9.4472759806e-01  5.2330708582e-04  2.4829213729e-03  4.8204561877e-01
2.3500000000e-01  8.3976670101e-02  8.4502456305e-02  -9.4423791972e-01  5.2578620426e-04  2.4753076636e-03  4.8079675011e-01
2.3600000000e-01  8.3030209097e-02  8.3558466783e-02  -9.4373970300e-01  5.2825768560e-04  2.4676473105e-03  4.7954918737e-01
2.3700000000e-01  8.2084258256e-02  8.2614979740e-02  -9.4323296397e-01  5.3072148363e-04  2.4599412045e-03  4.7830295242e-01
2.3800000000e-01  8.1138826137e-02  8.1672003690e-02  -9.4271771878e-01  5.3317755305e-04  2.4521902264e-03  4.7705806703e-01
2.3900000000e-01  8.0193921283e-02  8.0729547132e-02  -9.4219398366e-01  5.3562584942e-04  2.4443952473e-03  4.7581455289e-01
2.4000000000e-01  7.9249552218e-02  7.9787618547e-02  -9.4166177488e-01  5.3806632917e-04  2.4365571283e-03  4.7457243161e-01
2.4100000000e-01  7.8305727452e-02  7.8846226401e-02  -9.4112110881e-01  5.4049894958e-04  2.4286767207e-03  4.7333172474e-01
2.4200000000e-01  7.7362455474e-02  7.7905379143e-02  -9.4057200188e-01  5.4292366879e-04  2.4207548659e-03  4.7209245371e-01
2.4300000000e-01  7.6419744760e-02  7.6965085206e-02  -9.4001447058e-01  5.4534044577e-04  2.4127923956e-03  4.7085463991e-01
2.4400000000e-01  7.5477603764e-02  7.6025353005e-02  -9.3944853148e-01  5.4774924032e-04  2.4047901315e-03  4.6961830462e-01
2.4500000000e-01  7.4536040927e-02  7.5086190940e-02  -9.3887420120e-01  5.5015001304e-04  2.3967488856e-03  4.6838346905e-01
2.4600000000e-01  7.3595064668e-02  7.4147607394e-02  -9.3829149646e-01  5.5254272536e-04  2.3886694598e-03  4.6715015430e-01
2.4700000000e-01  7.2654683393e-02  7.3209610733e-02  -9.3770043401e-01  5.5492733950e-04  2.3805526466e-03  4.6591838143e-01
2.4800000000e-01  7.1714905488e-02  7.2272209306e-02  -9.3710103070e-01  5.5730381845e-04  2.3723992284e-03  4.6468817138e-01
2.4900000000e-01  7.0775739320e-02  7.1335411446e-02  -9.3649330342e-01  5.5967212601e-04  2.3642099780e-03  4.6345954502e-01
2.5000000000e-01  6.9837193241e-02  7.0399225468e-02  -9.3587726915e-01  5.6203222672e-04  2.3559856584e-03  4.6223252311e-01
2.5100000000e-01  6.8899275585e-02  6.9463659671e-02  -9.3525294493e-01  5.6438408589e-04  2.3477270227e-03  4.6100712636e-01
2.5200000000e-01  6.7961994666e-02  6.8528722336e-02  -9.3462034786e-01  5.6672766958e-04  2.3394348144e-03  4.5978337537e-01
2.5300000000e-01  6.7025358783e-02  6.7594421727e-02  -9.3397949511e-01  5.6906294457e-04  2.3311097674e-03  4.5856129064e-01
2.5400000000e-01  6.6089376213e-02  6.6660766092e-02  -9.3333040391e-01  5.7138987841e-04  2.3227526057e-03  4.5734089261e-01
2.5500000000e-01  6.5154055220e-02  6.5727763660e-02  -9.3267309157e-01  5.7370843932e-04  2.3143640437e-03  4.5612220160e-01
2.5600000000e-01  6.4219404047e-02  6.4795422643e-02  -9.3200757545e-01  5.7601859626e-04  2.3059447861e-03  4.5490523787e-01
2.5700000000e-01  6.3285430919e-02  6.3863751238e-02  -9.3133387299e-01  5.7832031889e-04  2.2974955280e-03  4.5369002157e-01
2.5800000000e-01  6.2352144043e-02  6.2932757620e-02  -9.3065200168e-01  5.8061357755e-04  2.2890169550e-03  4.5247657275e-01
2.5900000000e-01  6.1419551608e-02  6.2002449951e-02  -9.2996197908e-01  5.8289834325e-04  2.2805097428e-03  4.5126491139e-01
2.6000000000e-01  6.0487661786e-02  6.1072836373e-02  -9.2926382281e-01  5.8517458771e-04  2.2719745579e-03  4.5005505737e-01
2.6100000000e-01  5.9556482728e-02  6.0143925011e-02  -9.2855755058e-01  5.8744228326e-04  2.2634120569e-03  4.4884703047e-01
2.6200000000e-01  5.8626022569e-02  5.9215723972e-02  -9.2784318012e-01  5.8970140293e-04  2.2548228871e-03  4.4764085037e-01
2.6300000000e-01  5.7696289424e-02  5.8288241344e-02  -9.2712072926e-01  5.9195192036e-04  2.2462076862e-03  4.4643653668e-01
2.6400000000e-01  5.6767291391e-02  5.7361485201e-02  -9.2639021588e-01  5.9419380984e-04  2.2375670825e-03  4.4523410888e-01
2.6500000000e-01  5.5839036548e-02  5.6435463594e-02  -9.2565165792e-01  5.9642704626e-04  2.2289016948e-03  4.4403358640e-01
2.6600000000e-01  5.4911532955e-02  5.5510184560e-02  -9.2490507337e-01  5.9865160517e-04  2.2202121325e-03  4.4283498853e-01
2.6700000000e-01  5.3984788654e-02  5.4585656117e-02  -9.2415048032e-01  6.0086746267e-04  2.2114989956e-03  4.4163833448e-01
2.6800000000e-01  5.3058811668e-02  5.3661886263e-02  -9.2338789689e-01  6.0307459550e-04  2.2027628747e-03  4.4044364337e-01
2.6900000000e-01  5.2133609999e-02  5.2738882980e-02  -9.2261734127e-01  6.0527298095e-04  2.1940043511e-03  4.3925093422e-01
2.7000000000e-01  5.1209191635e-02  5.1816654232e-02  -9.2183883171e-01  6.0746259692e-04  2.1852239968e-03  4.3806022594e-01
2.7100000000e-01  5.0285564540e-02  5.0895207962e-02  -9.2105238653e-01  6.0964342186e-04  2.1764223745e-03  4.3687153735e-01
2.7200000000e-01  4.9362736663e-02  4.9974552098e-02  -9.2025802410e-01  6.1181543477e-04  2.1676000378e-03  4.3568488716e-01
2.7300000000e-01  4.8440715932e-02  4.9054694547e-02  -9.1945576286e-01  6.1397861521e-04  2.1587575307e-03  4.3450029401e-01
2.7400000000e-01  4.7519510256e-02  4.8135643199e-02  -9.1864562129e-01  6.1613294328e-04  2.1498953886e-03  4.3331777640e-01
2.7500000000e-01  4.6599127525e-02  4.7217405925e-02  -9.1782761796e-01  6.1827839962e-04  2.1410141372e-03  4.3213735275e-01
2.7600000000e-01  4.5679575612e-02  4.6299990577e-02  -9.1700177149e-01  6.2041496536e-04  2.1321142935e-03  4.3095904139e-01
2.7700000000e-01  4.4760862368e-02  4.5383404990e-02  -9.1616810053e-01  6.2254262218e-04  2.1231963651e-03  4.2978286051e-01
2.7800000000e-01  4.3842995626e-02  4.4467656978e-02  -9.1532662384e-01  6.2466135223e-04  2.1142608509e-03  4.2860882824e-01
2.7900000000e-01  4.2925983200e-02  4.3552754338e-02  -9.1447736019e-01  6.2677113818e-04  2.1053082406e-03  4.2743696258e-01
2.8000000000e-01  4.2009832884e-02  4.2638704847e-02  -9.1362032844e-01  6.2887196317e-04  2.0963390148e-03  4.2626728143e-01
2.8100000000e-01  4.1094552453e-02  4.1725516264e-02  -9.1275554750e-01  6.3096381083e-04  2.0873536455e-03  4.2509980260e-01
2.8200000000e-01  4.0180149664e-02  4.0813196329e-02  -9.1188303634e-01  6.3304666524e-04  2.0783525956e-03  4.2393454378e-01
2.8300000000e-01  3.9266632251e-02  3.9901752762e-02  -9.1100281398e-01  6.3512051094e-04  2.0693363193e-03  4.2277152257e-01
2.8400000000e-01  3.8354007932e-02  3.8991193265e-02  -9.1011489950e-01  6.3718533295e-04  2.0603052617e-03  4.2161075644e-01
2.8500000000e-01  3.7442284404e-02  3.8081525521e-02  -9.0921931203e-01  6.3924111669e-04  2.0512598594e-03  4.2045226278e-01
2.8600000000e-01  3.6531469344e-02  3.7172757192e-02  -9.0831607079e-01  6.4128784803e-04  2.0422005402e-03  4.1929605886e-01
2.8700000000e-01  3.5621570411e-02  3.6264895924e-02  -9.0740519500e-01  6.4332551327e-04  2.0331277232e-03  4.1814216184e-01
2.8800000000e-01  3.4712595242e-02  3.5357949341e-02  -9.0648670400e-01  6.4535409911e-04  2.0240418189e-03  4.1699058880e-01
2.8900000000e-01  3.3804551455e-02  3.4451925048e-02  -9.0556061712e-01  6.4737359268e-04  2.0149432291e-03  4.1584135667e-01
2.9000000000e-01  3.2897446650e-02  3.3546830632e-02  -9.0462695381e-01  6.4938398147e-04  2.0058323472e-03  4.1469448231e-01
2.9100000000e-01  3.1991288406e-02  3.2642673659e-02  -9.0368573353e-01  6.5138525340e-04  1.9967095579e-03  4.1354998244e-01
2.9200000000e-01  3.1086084281e-02  3.1739461677e-02  -9.0273697580e-01  6.5337739675e-04  1.9875752376e-03  4.1240787370e-01
2.9300000000e-01  3.0181841813e-02  3.0837202214e-02  -9.0178070022e-01  6.5536040016e-04  1.9784297541e-03  4.1126817260e-01
2.9400000000e-01  2.9278568524e-02  2.9935902776e-02  -9.0081692642e-01  6.5733425265e-04  1.9692734669e-03  4.1013089554e-01
2.9500000000e-01  2.8376271910e-02  2.9035570854e-02  -8.9984567409e-01  6.5929894361e-04  1.9601067274e-03  4.0899605883e-01
2.9600000000e-01  2.7474959452e-02  2.8136213914e-02  -8.9886696298e-01  6.6125446274e-04  1.9509298782e-03  4.0786367865e-01
2.9700000000e-01  2.6574638607e-02  2.7237839407e-02  -8.9788081288e-01  6.6320080010e-04  1.9417432542e-03  4.0673377108e-01
2.9800000000e-01  2.5675316816e-02  2.6340454762e-02  -8.9688724366e-01  6.6513794610e-04  1.9325471818e-03  4.0560635209e-01
2.9900000000e-01  2.4777001495e-02  2.5444067386e-02  -8.9588627521e-01  6.6706589142e-04  1.9233419793e-03  4.0448143751e-01
3.0000000000e-01  2.3879700044e-02  2.4548684671e-02  -8.9487792749e-01  6.6898462712e-04  1.9141279569e-03  4.0335904310e-01
3.0100000000e-01  2.2983419840e-02  2.3654313985e-02  -8.9386222051e-01  6.7089414450e-04  1.9049054168e-03  4.0223918449e-01
3.0200000000e-01  2.2088168241e-02  2.2760962676e-02  -8.9283917433e-01  6.7279443521e-04  1.8956746533e-03  4.0112187718e-01
3.0300000000e-01  2.1193952584e-02  2.1868638076e-02  -8.9180880906e-01  6.7468549116e-04  1.8864359525e-03  4.0000713659e-01
3.0400000000e-01  2.0300780187e-02  2.0977347491e-02  -8.9077114487e-01  6.7656730456e-04  1.8771895929e-03  3.9889497799e-01
3.0500000000e-01  1.9408658344e-02  2.0087098212e-02  -8.8972620198e-01  6.7843986788e-04  1.8679358449e-03  3.9778541658e-01
3.0600000000e-01  1.8517594333e-02  1.9197897507e-02  -8.8867400064e-01  6.8030317387e-04  1.8586749713e-03  3.9667846739e-01
3.0700000000e-01  1.7627595408e-02  1.8309752624e-02  -8.8761456117e-01  6.8215721554e-04  1.8494072271e-03  3.9557414540e-01
3.0800000000e-01  1.6738668804e-02  1.7422670790e-02  -8.8654790394e-01  6.8400198612e-04  1.8401328596e-03  3.9447246541e-01
3.0900000000e-01  1.5850821736e-02  1.6536659215e-02  -8.8547404936e-01  6.8583747913e-04  1.8308521084e-03  3.9337344216e-01
3.1000000000e-01  1.4964061396e-02  1.5651725084e-02  -8.8439301789e-01  6.8766368829e-04  1.8215652056e-03  3.9227709024e-01
3.1100000000e-01  1.4078394957e-02  1.4767875564e-02  -8.8330483006e-01  6.8948060756e-04  1.8122723758e-03  3.9118342414e-01
3.1200000000e-01  1.3193829571e-02  1.3885117802e-02  -8.8220950642e-01  6.9128823114e-04  1.8029738362e-03  3.9009245823e-01
3.1300000000e-01  1.2310372370e-02  1.3003458923e-02  -8.8110706758e-01  6.9308655340e-04  1.7936697964e-03  3.8900420676e-01
3.1400000000e-01  1.1428030463e-02  1.2122906032e-02  -8.7999753420e-01  6.9487556896e-04  1.7843604587e-03  3.8791868386e-01
3.1500000000e-01  1.0546810940e-02  1.1243466213e-02  -8.7888092698e-01  6.9665527262e-04  1.7750460182e-03  3.8683590356e-01
3.1600000000e-01  9.6667208698e-03  1.0365146529e-02  -8.7775726669e-01  6.9842565936e-04  1.7657266626e-03  3.8575587976e-01
3.1700000000e-01  8.7877672992e-03  9.4879540236e-03  -8.7662657411e-01  7.0018672437e-04  1.7564025725e-03  3.8467862624e-01
3.1800000000e-01  7.9099572551e-03  8.6118957181e-03  -8.7548887010e-01  7.0193846299e-04  1.7470739214e-03  3.8360415668e-01
3.1900000000e-01  7.0332977428e-03  7.7369786136e-03  -8.7434417555e-01  7.0368087074e-04  1.7377408757e-03  3.8253248461e-01
3.2000000000e-01  6.1577957468e-03  6.8632096902e-03  -8.7319251140e-01  7.0541394333e-04  1.7284035947e-03  3.8146362347e-01
3.2100000000e-01  5.2834582304e-03  5.9905959070e-03  -8.7203389864e-01  7.0713767657e-04  1.7190622308e-03  3.8039758657e-01
3.2200000000e-01  4.4102921356e-03  5.1191442021e-03  -8.7086835829e-01  7.0885206647e-04  1.7097169296e-03  3.7933438711e-01
3.2300000000e-01  3.5383043834e-03  4.2488614925e-03  -8.6969591144e-01  7.1055710917e-04  1.7003678297e-03  3.7827403816e-01
3.2400000000e-01  2.6675018734e-03  3.3797546743e-03  -8.6851657920e-01  7.1225280091e-04  1.6910150629e-03  3.7721655267e-01
3.2500000000e-01  1.7978914841e-03  2.5118306222e-03  -8.6733038274e-01  7.1393913811e-04  1.6816587544e-03  3.7616194348e-01
3.2600000000e-01  9.2948007257e-04  1.6450961898e-03  -8.6613734327e-01  7.1561611728e-04  1.6722990227e-03  3.7511022331e-01
3.2700000000e-01  6.2274474541e-05  7.7955820959e-04  -8.6493748205e-01  7.1728373505e-04  1.6629359796e-03  3.7406140475e-01
3.2800000000e-01  -8.0371849560e-04  -8.4776507427e-05  -8.6373082036e-01  7.1894198817e-04  1.6535697306e-03  3.7301550027e-01
3.2900000000e-01  -1.6684920449e-03  -9.4790117142e-04  -8.6251737955e-01  7.2059087348e-04  1.6442003745e-03  3.7197252224e-01
3.3000000000e-01  -2.5320394019e-03  -1.8098090140e-03  -8.6129718101e-01  7.2223038791e-04  1.6348280036e-03  3.7093248289e-01
3.3100000000e-01  -3.3943538165e-03  -2.6704932880e-03  -8.6007024616e-01  7.2386052851e-04  1.6254527041e-03  3.6989539432e-01
3.3200000000e-01  -4.2554285604e-03  -3.5299472680e-03  -8.5883659647e-01  7.2548129237e-04  1.6160745557e-03  3.6886126854e-01
3.3300000000e-01  -5.1152569265e-03  -4.3881642498e-03  -8.5759625345e-01  7.2709267670e-04  1.6066936320e-03  3.6783011742e-01
3.3400000000e-01  -5.9738322297e-03  -5.2451375510e-03  -8.5634923865e-01  7.2869467873e-04  1.5973100004e-03  3.6680195271e-01
3.3500000000e-01  -6.8311478062e-03  -6.1008605104e-03  -8.5509557366e-01  7.3028729581e-04  1.5879237220e-03  3.6577678603e-01
3.3600000000e-01  -7.6871970141e-03  -6.9553264888e-03  -8.5383528012e-01  7.3187052531e-04  1.5785348521e-03  3.6475462889e-01
3.3700000000e-01  -8.5419732330e-03  -7.8085288684e-03  -8.5256837970e-01  7.3344436467e-04  1.5691434398e-03  3.6373549268e-01
3.3800000000e-01  -9.3954698645e-03  -8.6604610531e-03  -8.5129489412e-01  7.3500881136e-04  1.5597495286e-03  3.6271938867e-01
3.3900000000e-01  -1.0247680332e-02  -9.5111164688e-03  -8.5001484513e-01  7.3656386291e-04  1.5503531557e-03  3.6170632798e-01
3.4000000000e-01  -1.1098598080e-02  -1.0360488563e-02  -8.4872825453e-01  7.3810951686e-04  1.5409543529e-03  3.6069632166e-01
3.4100000000e-01  -1.1948216575e-02  -1.1208570805e-02  -8.4743514416e-01  7.3964577081e-04  1.5315531459e-03  3.5968938058e-01
3.4200000000e-01  -1.2796529308e-02  -1.2055356685e-02  -8.4613553587e-01  7.4117262236e-04  1.5221495552e-03  3.5868551552e-01
3.4300000000e-01  -1.3643529787e-02  -1.2900839718e-02  -8.4482945160e-01  7.4269006913e-04  1.5127435952e-03  3.5768473714e-01
3.4400000000e-01  -1.4489211546e-02  -1.3745013437e-02  -8.4351691328e-01  7.4419810876e-04  1.5033352751e-03  3.5668705596e-01
3.4500000000e-01  -1.5333568139e-02  -1.4587871400e-02  -8.4219794290e-01  7.4569673890e-04  1.4939245984e-03  3.5569248240e-01
3.4600000000e-01  -1.6176593143e-02  -1.5429407186e-02  -8.4087256250e-01  7.4718595717e-04  1.4845115635e-03  3.5470102672e-01
3.4700000000e-01  -1.7018280157e-02  -1.6269614396e-02  -8.3954079413e-01  7.4866576124e-04  1.4750961630e-03  3.5371269910e-01
3.4800000000e-01  -1.7858622801e-02  -1.7108486652e-02  -8.3820265990e-01  7.5013614871e-04  1.4656783847e-03  3.5272750956e-01
3.4900000000e-01  -1.8697614718e-02  -1.7946017601e-02  -8.3685818194e-01  7.5159711721e-04  1.4562582107e-03  3.5174546802e-01
3.5000000000e-01  -1.9535249573e-02  -1.8782200909e-02  -8.3550738242e-01  7.5304866432e-04  1.4468356185e-03  3.5076658427e-01
3.5100000000e-01  -2.0371521054e-02  -1.9617030266e-02  -8.3415028356e-01  7.5449078763e-04  1.4374105800e-03  3.4979086798e-01
3.5200000000e-01  -2.1206422869e-02  -2.0450499384e-02  -8.3278690760e-01  7.5592348466e-04  1.4279830625e-03  3.4881832869e-01
3.5300000000e-01  -2.2039948749e-02  -2.1282601996e-02  -8.3141727682e-01  7.5734675291e-04  1.4185530280e-03  3.4784897581e-01
3.5400000000e-01  -2.2872092450e-02  -2.2113331860e-02  -8.3004141354e-01  7.5876058986e-04  1.4091204338e-03  3.4688281864e-01
3.5500000000e-01  -2.3702847746e-02  -2.2942682753e-02  -8.2865934010e-01  7.6016499291e-04  1.3996852324e-03  3.4591986635e-01
3.5600000000e-01  -2.4532208437e-02  -2.3770648478e-02  -8.2727107891e-01  7.6155995944e-04  1.3902473714e-03  3.4496012799e-01
